grad_magnitude,grad_direction
6.154450824884535,0.844348132610321
10.664857988733702,-0.2884798049926758
8.702320114184417,0.8746768236160278
12.259349333817068,0.008622445166110992
5.4301826415460255,0.7212218046188354
8.500497033990852,0.03337787836790085
5.473014420352014,0.77646803855896
8.789780323225491,-0.07430223375558853
4.803104759582856,0.7729580998420715
9.2111413856995,-0.05571361631155014
7.050593362729242,0.7705422043800354
9.141125429293554,0.004809747450053692
5.894527688011986,0.8297159671783447
8.414549995325494,-0.10417935997247696
6.248786879971889,0.7354812622070312
10.26661258234781,0.11453744024038315
11.086983079813892,0.9449933171272278
13.823518228831047,-0.26001834869384766
5.259873713560399,0.8407585024833679
9.124586999081007,0.26096397638320923
5.024822560664643,0.7721912860870361
7.583260065386369,-0.15152667462825775
9.331115281091574,0.8910262584686279
13.727020242199304,-0.2374197393655777
9.463853321429685,0.9171947240829468
15.494427845167614,0.1341470330953598
5.81382748936862,0.8310006856918335
7.5961514256072125,-0.05178403854370117
4.970471737020252,0.795779287815094
9.049397359838657,-0.26213809847831726
5.615170764986318,0.9699103236198425
6.033244547774563,0.04538494721055031
4.9145595892700005,0.8470047116279602
7.941364299228767,-0.245279461145401
6.8968408340797565,0.8771712183952332
10.248822484546867,-0.23687952756881714
5.381084941711496,0.8508950471878052
8.482788203316288,0.11071273684501648
3.824636048118382,0.6045721769332886
6.115354441653922,-0.0731191337108612
7.007115117464802,0.8016856908798218
8.999915921248903,-0.006968800909817219
5.216331988732528,0.8712853193283081
9.05132269767909,-0.43092167377471924
8.90220597774915,0.8558194637298584
16.46637792469759,-0.3399341404438019
5.385978005196743,0.8790184259414673
9.30239540905091,0.017188020050525665
5.352118457954103,0.8150520324707031
6.657797193107759,-0.14352023601531982
4.903476653202176,0.8472179174423218
7.874308177715231,-0.26160377264022827
3.6771043360110647,0.768007755279541
7.566064814417909,-0.23512659966945648
7.905743113945677,0.9332717657089233
11.279976544558146,-0.256264328956604
4.177995028805373,0.8307235240936279
6.417385415236194,-0.024293212220072746
3.847368775783141,0.5922921895980835
6.773442025163984,0.15815652906894684
3.928795918758405,0.6725752949714661
7.8289572057971375,-0.05961106717586517
4.723177556678333,0.8305068016052246
6.407014883564049,-0.04669767618179321
4.8694476764213315,0.8002086877822876
6.580704343744951,-0.05285618081688881
5.575644426734056,0.8532733917236328
6.890284383278518,-0.059142813086509705
5.335600478079833,0.7209023833274841
8.454232570100052,-0.010493292473256588
5.257402782152504,0.6802811026573181
8.201586400057774,-0.03475552424788475
4.228658634346973,0.6295563578605652
7.085154919643003,-0.20954671502113342
4.424876657989599,0.7549138069152832
10.472580538933174,-0.08277663588523865
4.281712519052828,0.7741127610206604
5.742511042436584,-0.02049070969223976
3.3141381835323953,0.7458584904670715
5.919761275651618,-0.13645190000534058
6.247542363729867,0.9273021221160889
9.608139437240782,-0.3067958950996399
4.162324404979099,0.82057785987854
6.772112046135823,0.1379406899213791
3.9034283389232027,0.8602280020713806
6.357732918419462,-0.4150906801223755
6.721664340655974,0.959359347820282
10.33809576644297,-0.3550630509853363
3.561762292975274,0.9753344058990479
3.726460820023604,-0.02823437750339508
4.422479560363203,0.8721567392349243
6.061187638616873,-0.23793064057826996
3.764518239037126,0.8163214325904846
6.4499331501014225,-0.21396233141422272
5.637360994965684,0.877548098564148
10.918169254941857,-0.39726555347442627
