grad_magnitude,grad_direction
5.549050069534076,0.7306802272796631
10.706654675030597,-0.10014265030622482
12.384407777880883,0.8591535091400146
17.572559717672206,0.10369064658880234
5.580572198621694,0.6999902725219727
8.910633699781215,-0.19692206382751465
6.892224082858336,0.7634925246238708
11.808893390008006,-0.23289503157138824
10.003384806840506,0.9090572595596313
24.77014176485924,-0.24701210856437683
6.737837494598285,0.6743533611297607
10.146904761541252,0.053723789751529694
5.234404602128931,0.7989993095397949
8.203236778368874,-0.14722827076911926
6.259357555395547,0.7780067920684814
9.759427999480948,-0.2118176519870758
7.202952483074426,0.8215964436531067
10.054627595749691,0.051863834261894226
5.981691953103308,0.77532958984375
9.39433026375108,-0.22332805395126343
10.438933924413224,0.8866608142852783
14.579635796677062,-0.14605608582496643
8.518585924629743,0.7600664496421814
11.412431980682312,0.05468607321381569
6.340898141398183,0.6631863713264465
10.33971855133276,-0.122983418405056
7.407252554818372,0.85250324010849
11.93284927969727,0.04189493507146835
6.032904065785614,0.7737308144569397
12.558643210357717,-0.24373269081115723
6.176301662965281,0.9727857708930969
6.535259073843728,-0.1419704407453537
7.671771916816528,0.7065117359161377
16.5268139001251,-0.2808118164539337
5.7852126281480185,0.8480835556983948
7.8823143222663745,-0.05299987643957138
5.675917814547563,0.7998283505439758
8.48771695039126,-0.18872946500778198
10.396202998788237,0.9211649894714355
11.523354622730213,-0.26500236988067627
6.775000471405367,0.8987322449684143
9.082651475934448,-0.0862148329615593
4.912822926761363,0.7067847847938538
7.994121586967429,-0.06887093186378479
7.591631437440226,0.8231281638145447
10.07000975183255,0.01463801134377718
5.145821293958558,0.7899997234344482
9.582845723055495,-0.3032710552215576
9.770407978072003,0.9176545143127441
17.021030309696904,-0.25242409110069275
4.830554261280021,0.8583689332008362
7.663750602607806,-0.04383241757750511
4.846371883012806,0.8019771575927734
7.698225587723517,-0.1778271347284317
8.691856608481483,0.9239856004714966
13.192477374829712,-0.325978547334671
4.546543483402859,0.8202919363975525
7.164808445057552,-0.18916592001914978
4.379963510899287,0.789021909236908
8.159331912522289,-0.20944467186927795
6.4315932020283,0.8016343116760254
10.34568154606091,-0.04204612225294113
4.880815594370749,0.698735237121582
7.604522919975151,-0.10368063300848007
7.20244413267512,0.8950707912445068
14.34641479599816,-0.16838622093200684
5.714182054125804,0.8269554376602173
8.051712474763594,0.03939943015575409
4.645196207661413,0.6546812057495117
9.579969237572964,0.05916660279035568
4.743778887405045,0.7559642195701599
8.187255213526422,0.009002724662423134
4.702990517210221,0.7341756224632263
7.619947408042851,-0.08617649972438812
4.1762435445645405,0.6014271378517151
8.782518884708985,-0.16683201491832733
6.825559142061943,0.9112639427185059
10.083748658632521,-0.27488425374031067
4.268389255813431,0.7442878484725952
6.102993520688496,0.08958505094051361
4.15376813432037,0.5532023906707764
8.753509480219668,-0.3857424259185791
7.595794256738634,0.8616083264350891
9.501301325555298,-0.22434782981872559
4.630887854530075,0.8719079494476318
7.253151528270065,-0.59892338514328
17.628284078030244,0.9822276830673218
22.5739497566658,-0.37201225757598877
3.3429985430815354,0.9521900415420532
3.6537570636885572,-0.141887828707695
4.367785048432075,0.7984734773635864
6.095567368175869,0.06041828915476799
4.625369136343738,0.7976331114768982
6.5552603068516735,-0.3110474944114685
4.412697265068034,0.7881200313568115
8.692243949351596,-0.2641524374485016
4.648307398283719,0.8261136412620544
6.4774688919001004,0.12180137634277344
3.24085922151087,0.8522080183029175
5.925227790499086,-0.17477867007255554
3.192320890216208,0.7591091394424438
5.314359445169881,-0.20928983390331268
3.570165945819935,0.7508413791656494
5.8879997639541255,-0.444536954164505
5.3722515995948905,0.8876975178718567
7.422560384202328,-0.32933202385902405
3.7691848821282496,0.660670280456543
7.205741530140139,0.017339453101158142
3.3255049991074537,0.7972258925437927
5.792516660473008,-0.458638072013855
8.243880344594363,0.958148717880249
14.43311082555343,-0.1545555740594864
4.640260844027577,0.8349089622497559
7.096526971739151,-0.01033860445022583
3.871697946736805,0.8314231634140015
6.719021309483489,0.14271438121795654
5.08458154555011,0.8429747819900513
7.045153117606354,-0.17373403906822205
4.580400535359018,0.8475440740585327
6.866650376517174,-0.1323619782924652
6.0181866275413265,0.8732832074165344
9.316678276155352,-0.12750515341758728
3.7979140640992384,0.7764942049980164
5.830065396500828,-0.25998038053512573
15.789390646893212,0.9340860247612
21.09491544198554,-0.19554921984672546
